"LocID","Location","VarID","Variant","Time","MidPeriod","SexID","Sex","AgeGrp","AgeGrpStart","AgeGrpSpan","mx","qx","px","lx","dx","Lx","Sx","Tx","ex","ax"
51,"Armenia",2,"Medium","1995-2000",1998,1,"Male","90-94",90,5,0.23473333,0.70325537,0.29674463,5784,4068,17330,0.25441529,22563,3.901,2.150361
51,"Armenia",2,"Medium","1995-2000",1998,1,"Male","95-99",95,5,0.31370594,0.80578909,0.19421091,1717,1383,4409,0.1574731,5233,3.049,1.982601
51,"Armenia",2,"Medium","1995-2000",1998,1,"Male","100+",100,-1,0.40453153,NA,NA,333,333,824,NA,824,2.472,2.471995
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","0",0,1,0.0329264,0.03202594,0.96797406,1e+05,3203,97265,0.96647744,7341263,73.413,0.146078
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","1-4",1,4,0.00124635,0.00496974,0.99503026,96797,481,385973,0.99566913,7243998,74.837,1.471958
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","5-9",5,5,0.00036235,0.00181013,0.99818987,96316,174,481146,0.99868971,6858024,71.203,2.5
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","10-14",10,5,0.00016198,0.00080955,0.99919045,96142,78,480515,0.99892418,6376878,66.328,2.5
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","15-19",15,5,0.0002958,0.001478,0.998522,96064,142,479998,0.99807013,5896363,61.379,2.729535
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","20-24",20,5,0.00048891,0.0024418,0.9975582,95922,234,479072,0.99687557,5416365,56.466,2.699687
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","25-29",25,5,0.00077516,0.00386878,0.99613122,95688,370,477575,0.99538236,4937292,51.598,2.664754
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","30-34",30,5,0.00108653,0.00541876,0.99458124,95318,517,475370,0.99354116,4459717,46.788,2.640311
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","35-39",35,5,0.00153675,0.00765607,0.99234393,94801,726,472300,0.99068098,3984347,42.028,2.648671
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","40-44",40,5,0.00225236,0.01120244,0.98879756,94075,1054,467898,0.98665452,3512047,37.332,2.647774
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","45-49",45,5,0.00319475,0.01585511,0.98414489,93022,1475,461654,0.98030424,3044149,32.725,2.658159
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","50-54",50,5,0.00496835,0.02456106,0.97543894,91547,2248,452561,0.96714123,2582495,28.21,2.699698
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","55-59",55,5,0.00875601,0.04291715,0.95708285,89298,3832,437691,0.94470872,2129934,23.852,2.703705
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","60-64",60,5,0.01441734,0.06975223,0.93024778,85466,5961,413490,0.91042529,1692243,19.8,2.678621
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","65-69",65,5,0.02383833,0.11287414,0.88712586,79504,8974,376452,0.85899951,1278752,16.084,2.652118
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","70-74",70,5,0.03797712,0.17411987,0.82588013,70530,12281,323372,0.78461768,902300,12.793,2.615792
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","75-79",75,5,0.06075619,0.26464145,0.73535855,58250,15415,253723,0.6801581,578928,9.939,2.565741
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","80-84",80,5,0.09559323,0.38512809,0.61487191,42834,16497,172572,0.55848703,325205,7.592,2.478299
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","85-89",85,5,0.13957073,0.51074117,0.48925883,26338,13452,96379,0.42840156,152633,5.795,2.375132
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","90-94",90,5,0.20265688,0.64935209,0.35064791,12886,8368,41289,0.2979433,56254,4.365,2.234466
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","95-99",95,5,0.28415181,0.77362712,0.22637288,4518,3496,12302,0.17793504,14964,3.312,2.056184
51,"Armenia",2,"Medium","1995-2000",1998,2,"Female","100+",100,-1,0.38413846,NA,NA,1023,1023,2663,NA,2663,2.603,2.603228
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","0",0,1,0.03605316,0.0349793,0.96502071,1e+05,3498,97021,0.96344505,7021276,70.213,0.148482
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","1-4",1,4,0.00136312,0.00543402,0.99456598,96502,524,384701,0.9951047,6924255,71.752,1.507205
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","5-9",5,5,0.00043727,0.00218398,0.99781602,95978,210,479364,0.99826314,6539554,68.136,2.5
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","10-14",10,5,0.00026242,0.00131126,0.99868874,95768,126,478532,0.99811574,6060190,63.28,2.542883
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","15-19",15,5,0.00053863,0.00268985,0.99731015,95642,257,477630,0.99661307,5581658,58.36,2.736374
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","20-24",20,5,0.00082051,0.00409471,0.99590529,95385,391,476012,0.99506907,5104028,53.51,2.66055
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","25-29",25,5,0.00117364,0.00585203,0.99414797,94995,556,473665,0.99295577,4628015,48.719,2.647038
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","30-34",30,5,0.00168152,0.00837437,0.99162563,94439,791,470329,0.99005133,4154350,43.99,2.641708
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","35-39",35,5,0.00235637,0.01171668,0.98828333,93648,1097,465649,0.98596273,3684022,39.339,2.639616
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","40-44",40,5,0.00336497,0.01669248,0.98330752,92551,1545,459113,0.97995975,3218372,34.774,2.643764
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","45-49",45,5,0.00485903,0.02402197,0.97597803,91006,2186,449912,0.97002927,2759259,30.32,2.65962
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","50-54",50,5,0.00760029,0.03734514,0.96265486,88820,3317,436428,0.95106866,2309347,26,2.687685
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","55-59",55,5,0.01290647,0.06265454,0.93734547,85503,5357,415073,0.92131546,1872919,21.905,2.677857
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","60-64",60,5,0.02030697,0.09689448,0.90310552,80145,7766,382413,0.88054179,1457846,18.19,2.64164
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","65-69",65,5,0.03120782,0.14518734,0.85481266,72380,10509,336731,0.8264329,1075433,14.858,2.604985
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","70-74",70,5,0.04592328,0.2065546,0.7934454,61871,12780,278285,0.75388748,738702,11.939,2.568773
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","75-79",75,5,0.06871797,0.29367145,0.70632855,49091,14417,209796,0.65340294,460416,9.379,2.526406
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","80-84",80,5,0.10363775,0.40971678,0.59028322,34675,14207,137081,0.53509092,250620,7.228,2.445442
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","85-89",85,5,0.14908375,0.53427297,0.46572703,20468,10935,73351,0.40795824,113539,5.547,2.349127
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","90-94",90,5,0.21238314,0.66671037,0.33328963,9532,6355,29924,0.28410029,40188,4.216,2.208963
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","95-99",95,5,0.29287806,0.7837073,0.2162927,3177,2490,8501,0.171724,10264,3.231,2.034457
51,"Armenia",2,"Medium","1995-2000",1998,3,"Total","100+",100,-1,0.38986917,NA,NA,687,687,1763,NA,1763,2.565,2.564963
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","0",0,1,0.02974242,0.02898873,0.97101127,1e+05,2899,97466,0.97004724,6910209,69.102,0.125843
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","1-4",1,4,0.00089758,0.00358248,0.99641752,97101,348,387558,0.99627805,6812743,70.161,1.565657
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","5-9",5,5,0.00045357,0.00226528,0.99773472,96753,219,483218,0.99816106,6425185,66.408,2.5
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","10-14",10,5,0.00028253,0.00141163,0.99858837,96534,136,482330,0.99792,5941967,61.553,2.5
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","15-19",15,5,0.00060972,0.00304439,0.99695561,96398,293,481327,0.99619492,5459637,56.637,2.742316
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","20-24",20,5,0.00090958,0.00453819,0.99546181,96104,436,479495,0.99468408,4978310,51.801,2.645956
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","25-29",25,5,0.00123976,0.00618074,0.99381926,95668,591,476946,0.99249992,4498815,47.025,2.640873
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","30-34",30,5,0.00181089,0.00901605,0.99098395,95077,857,473369,0.98920111,4021869,42.301,2.648689
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","35-39",35,5,0.00257728,0.01280868,0.98719133,94220,1207,468257,0.98455469,3548500,37.662,2.645605
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","40-44",40,5,0.00373779,0.01852662,0.98147338,93013,1723,461025,0.9772358,3080243,33.116,2.655787
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","45-49",45,5,0.00565133,0.02789029,0.97210971,91290,2546,450530,0.96444697,2619218,28.691,2.675512
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","50-54",50,5,0.00918402,0.04496743,0.95503257,88744,3991,434512,0.94097042,2168689,24.438,2.693163
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","55-59",55,5,0.01565692,0.07553168,0.92446832,84753,6402,408863,0.90542368,1734176,20.462,2.672149
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","60-64",60,5,0.02454111,0.11595166,0.88404834,78351,9085,370194,0.85931562,1325313,16.915,2.626532
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","65-69",65,5,0.03673304,0.16870048,0.83129952,69266,11685,318114,0.80045031,955119,13.789,2.585119
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","70-74",70,5,0.05331689,0.23577678,0.76422322,57581,13576,254634,0.7209572,637005,11.063,2.549286
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","75-79",75,5,0.07931425,0.33088473,0.66911527,44005,14561,183580,0.61647269,382371,8.689,2.497073
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","80-84",80,5,0.11620384,0.44664133,0.55335867,29444,13151,113172,0.50148938,198791,6.751,2.410903
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","85-89",85,5,0.16183016,0.56370634,0.43629366,16293,9185,56755,0.38367852,85618,5.255,2.309451
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","90-94",90,5,0.22372619,0.6853286,0.3146714,7109,4872,21776,0.27062391,28864,4.06,2.173979
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","95-99",95,5,0.30034048,0.79123374,0.20876626,2237,1770,5893,0.16859492,7088,3.169,2.010309
51,"Armenia",2,"Medium","2000-2005",2003,1,"Male","100+",100,-1,0.39078472,NA,NA,467,467,1195,NA,1195,2.559,2.558954
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","0",0,1,0.02520544,0.02466092,0.97533908,1e+05,2466,97840,0.9744601,7533349,75.333,0.123983
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","1-4",1,4,0.00076066,0.00303683,0.99696317,97534,296,389390,0.9970772,7435509,76.235,1.483926
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","5-9",5,5,0.00031502,0.00157388,0.99842612,97238,153,485806,0.99890406,7046119,72.463,2.5
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","10-14",10,5,0.00012349,0.00061725,0.99938275,97085,60,485274,0.9991786,6560313,67.573,2.5
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","15-19",15,5,0.00022576,0.00112824,0.99887177,97025,109,484875,0.99853614,6075039,62.613,2.727262
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","20-24",20,5,0.00036844,0.00184061,0.99815939,96915,178,484165,0.99766309,5590164,57.681,2.694612
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","25-29",25,5,0.00057669,0.00287957,0.99712043,96737,279,483034,0.99655607,5105999,52.782,2.663789
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","30-34",30,5,0.0008134,0.00405921,0.99594079,96458,392,481370,0.9951119,4622965,47.927,2.646486
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","35-39",35,5,0.00117447,0.00585625,0.99414375,96067,563,479017,0.9927677,4141595,43.112,2.659463
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","40-44",40,5,0.00176938,0.00881043,0.99118957,95504,841,475553,0.98932447,3662578,38.35,2.660886
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","45-49",45,5,0.00258768,0.01286084,0.98713916,94663,1217,470476,0.98386024,3187025,33.667,2.669032
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","50-54",50,5,0.0040872,0.020246,0.979754,93445,1892,462883,0.97295011,2716549,29.071,2.703902
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","55-59",55,5,0.00717329,0.03528621,0.96471379,91553,3231,450362,0.95432356,2253667,24.616,2.707705
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","60-64",60,5,0.01190044,0.05790914,0.94209086,88323,5115,429791,0.92493501,1803305,20.417,2.688333
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","65-69",65,5,0.01995276,0.09532468,0.90467532,83208,7932,397529,0.86873813,1373514,16.507,2.666073
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","70-74",70,5,0.03797712,0.17422908,0.82577092,75276,13115,345348,0.78501797,975985,12.965,2.633792
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","75-79",75,5,0.06075619,0.26497757,0.73502243,62161,16471,271105,0.68070346,630637,10.145,2.589707
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","80-84",80,5,0.09559323,0.38610292,0.61389708,45690,17641,184542,0.57400668,359533,7.869,2.511077
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","85-89",85,5,0.12520303,0.47283779,0.52716221,28049,13263,105928,0.46368434,174991,6.239,2.412576
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","90-94",90,5,0.18554621,0.61635026,0.38364974,14786,9114,49117,0.32634717,69063,4.671,2.277223
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","95-99",95,5,0.2653953,0.74991779,0.25008221,5673,4254,16029,0.1963382,19945,3.516,2.100567
51,"Armenia",2,"Medium","2000-2005",2003,2,"Female","100+",100,-1,0.36226877,NA,NA,1419,1419,3916,NA,3916,2.76,2.760381
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","0",0,1,0.02765465,0.02700127,0.97299873,1e+05,2700,97637,0.97207228,7235283,72.353,0.124987
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","1-4",1,4,0.00083383,0.00332845,0.99667155,97300,324,388399,0.99665632,7137645,73.357,1.527602
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","5-9",5,5,0.00038735,0.00193485,0.99806515,96976,188,484411,0.99852383,6749246,69.597,2.5
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","10-14",10,5,0.00020458,0.00102238,0.99897762,96788,99,483696,0.99854477,6264835,64.727,2.514157
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","15-19",15,5,0.00041543,0.0020752,0.9979248,96689,201,482992,0.99740406,5781140,59.791,2.731855
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","20-24",20,5,0.00062517,0.00312126,0.99687874,96489,301,481738,0.99625759,5298147,54.909,2.656869
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","25-29",25,5,0.00088762,0.00442882,0.99557118,96188,426,479935,0.99467036,4816409,50.073,2.646225
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","30-34",30,5,0.00127254,0.00634371,0.99365629,95762,607,477377,0.99242654,4336474,45.284,2.645049
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","35-39",35,5,0.00180353,0.00897957,0.99102043,95154,854,473762,0.98907992,3859096,40.556,2.649257
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","40-44",40,5,0.00265246,0.01318044,0.98681956,94300,1243,468589,0.98386706,3385334,35.9,2.658821
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","45-49",45,5,0.00396937,0.01966537,0.98033463,93057,1830,461029,0.97504367,2916746,31.344,2.674841
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","50-54",50,5,0.00638796,0.03147692,0.96852308,91227,2872,449523,0.95851179,2455717,26.919,2.697875
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","55-59",55,5,0.0109385,0.0533427,0.9466573,88355,4713,430873,0.93242349,2006194,22.706,2.686692
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","60-64",60,5,0.01746021,0.08386623,0.91613377,83642,7015,401756,0.89584764,1575320,18.834,2.654336
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","65-69",65,5,0.02732228,0.12833052,0.87166948,76627,9834,359913,0.83816434,1173564,15.315,2.638271
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","70-74",70,5,0.04456047,0.20125193,0.79874807,66794,13442,301666,0.7572747,813651,12.182,2.596935
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","75-79",75,5,0.06793781,0.29090117,0.70909883,53351,15520,228444,0.65583674,511986,9.596,2.531377
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","80-84",80,5,0.10218999,0.40469822,0.59530178,37831,15310,149822,0.55497725,283542,7.495,2.430809
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","85-89",85,5,0.13541916,0.49996664,0.50003336,22521,11260,83148,0.44002426,133720,5.938,2.383812
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","90-94",90,5,0.19592977,0.63655948,0.36344052,11261,7168,36587,0.31018223,50572,4.491,2.249144
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","95-99",95,5,0.27473867,0.76180166,0.23819834,4093,3118,11349,0.18851032,13985,3.417,2.076434
51,"Armenia",2,"Medium","2000-2005",2003,3,"Total","100+",100,-1,0.36979792,NA,NA,975,975,2636,NA,2636,2.704,2.70418
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","0",0,1,0.02304483,0.02258037,0.97741963,1e+05,2258,97985,0.97649301,6935936,69.359,0.107419
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","1-4",1,4,0.00074893,0.00299032,0.99700968,97742,292,390262,0.99745455,6837951,69.959,1.584965
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","5-9",5,5,0.000201,0.0010045,0.9989955,97450,98,487004,0.99896405,6447689,66.164,2.5
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","10-14",10,5,0.0002136,0.00106743,0.99893257,97352,104,486499,0.99806975,5960686,61.228,2.5
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","15-19",15,5,0.0006194,0.00309267,0.99690733,97248,301,485560,0.9965084,5474186,56.291,2.741439
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","20-24",20,5,0.0007646,0.00381613,0.99618387,96947,370,483865,0.99535584,4988626,51.457,2.646042
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","25-29",25,5,0.0011156,0.00556335,0.99443665,96577,537,481618,0.99309926,4504762,46.644,2.639629
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","30-34",30,5,0.0016958,0.00844536,0.99155464,96040,811,478294,0.98954068,4023144,41.89,2.650984
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","35-39",35,5,0.0025682,0.01276407,0.98723593,95229,1216,473291,0.98365406,3544850,37.225,2.653291
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","40-44",40,5,0.004152,0.02056076,0.97943924,94013,1933,465555,0.97429547,3071558,32.672,2.666149
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","45-49",45,5,0.0064924,0.03198161,0.96801839,92080,2945,453588,0.96003567,2606003,28.301,2.686405
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","50-54",50,5,0.0102144,0.04990128,0.95009872,89135,4448,435461,0.93537644,2152415,24.148,2.703174
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","55-59",55,5,0.0170686,0.08209457,0.91790543,84687,6952,407320,0.90457173,1716954,20.274,2.681745
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","60-64",60,5,0.0232162,0.11004055,0.88995945,77735,8554,368450,0.85861918,1309635,16.847,2.635574
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","65-69",65,5,0.038817,0.17750636,0.82249364,69181,12280,316358,0.79727567,941185,13.605,2.593904
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","70-74",70,5,0.0524312,0.23241156,0.76758844,56901,13224,252225,0.71053937,624826,10.981,2.559053
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","75-79",75,5,0.0877002,0.35985557,0.64014443,43677,15717,179216,0.60431754,372602,8.531,2.508019
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","80-84",80,5,0.11266452,0.43641739,0.56358261,27959,12202,108303,0.5128114,193386,6.917,2.418987
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","85-89",85,5,0.1562669,0.55078482,0.44921518,15757,8679,55539,0.39621566,85083,5.4,2.321353
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","90-94",90,5,0.21645112,0.67290231,0.32709769,7078,4763,22005,0.28199512,29544,4.174,2.189482
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","95-99",95,5,0.29133936,0.78082812,0.21917188,2315,1808,6205,0.17682884,7538,3.256,2.028965
51,"Armenia",2,"Medium","2005-2010",2008,1,"Male","100+",100,-1,0.38068487,NA,NA,507,507,1333,NA,1333,2.627,2.626845
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","0",0,1,0.01952952,0.01919498,0.98080502,1e+05,1919,98287,0.97997143,7584336,75.843,0.107585
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","1-4",1,4,0.00063469,0.00253472,0.99746528,98081,249,391699,0.99781734,7486049,76.326,1.492808
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","5-9",5,5,0.000199,0.00099451,0.99900549,97832,97,488916,0.99913332,7094351,72.516,2.5
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","10-14",10,5,0.0001478,0.00073873,0.99926127,97735,72,488493,0.99910118,6605434,67.585,2.5
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","15-19",15,5,0.000233,0.00116438,0.99883562,97662,114,488053,0.99857892,6116942,62.634,2.726206
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","20-24",20,5,0.000341,0.00170366,0.99829634,97549,166,487360,0.99810451,5628888,57.703,2.692107
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","25-29",25,5,0.000419,0.00209295,0.99790705,97382,204,486436,0.99735873,5141529,52.797,2.662676
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","30-34",30,5,0.0006504,0.00324703,0.99675297,97179,316,485151,0.99582782,4655092,47.902,2.64814
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","35-39",35,5,0.0010526,0.00525008,0.99474992,96863,509,483127,0.99333627,4169941,43.05,2.662845
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","40-44",40,5,0.0016648,0.00829177,0.99170823,96355,799,479908,0.98946937,3686814,38.263,2.665353
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","45-49",45,5,0.0026462,0.01315002,0.98684998,95556,1257,474854,0.98317702,3206906,33.561,2.672815
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","50-54",50,5,0.004321,0.02139285,0.97860715,94299,2017,466866,0.97121185,2732052,28.972,2.704927
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","55-59",55,5,0.0076846,0.03775819,0.96224181,92282,3484,453425,0.95370257,2265187,24.546,2.70879
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","60-64",60,5,0.0115782,0.05638449,0.94361551,88797,5007,432433,0.9210704,1811761,20.403,2.692348
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","65-69",65,5,0.0222758,0.10588872,0.89411128,83791,8872,398301,0.86725805,1379329,16.462,2.672384
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","70-74",70,5,0.0358004,0.1650673,0.8349327,74918,12367,345430,0.79022198,981027,13.095,2.641973
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","75-79",75,5,0.06075619,0.26513149,0.73486851,62552,16584,272966,0.68096619,635597,10.161,2.600662
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","80-84",80,5,0.09559323,0.38655725,0.61344275,45967,17769,185881,0.57531369,362631,7.889,2.526298
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","85-89",85,5,0.12393506,0.47001482,0.52998518,28198,13254,106940,0.46563628,176750,6.268,2.430779
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","90-94",90,5,0.18536375,0.61762555,0.38237445,14945,9230,49795,0.32428668,69811,4.671,2.299278
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","95-99",95,5,0.26763118,0.75627094,0.24372906,5714,4322,16148,0.19323418,20016,3.503,2.125098
51,"Armenia",2,"Medium","2005-2010",2008,2,"Female","100+",100,-1,0.36010583,NA,NA,1393,1393,3868,NA,3868,2.777,2.776961
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","0",0,1,0.02140226,0.0210011,0.9789989,1e+05,2100,98126,0.97811293,7272493,72.725,0.107496
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","1-4",1,4,0.00069602,0.00277933,0.99722067,97900,272,390931,0.99762495,7174368,73.283,1.542284
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","5-9",5,5,0.00020007,0.00099985,0.99900015,97628,98,487895,0.99907384,6783437,69.483,2.5
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","10-14",10,5,0.00018193,0.00090926,0.99909074,97530,89,487443,0.99855315,6295542,64.55,2.656321
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","15-19",15,5,0.00042446,0.00212027,0.99787973,97442,207,486738,0.99755311,5808099,59.606,2.726574
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","20-24",20,5,0.00054208,0.00270691,0.99729309,97235,263,485547,0.99684546,5321361,54.727,2.615274
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","25-29",25,5,0.00074216,0.00370434,0.99629566,96972,359,484015,0.99540592,4835814,49.868,2.652329
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","30-34",30,5,0.00113458,0.00565798,0.99434202,96612,547,481792,0.99296086,4351799,45.044,2.675136
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","35-39",35,5,0.00173986,0.00866437,0.99133563,96066,832,478400,0.9889926,3870007,40.285,2.682366
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","40-44",40,5,0.00277048,0.01376414,0.98623586,95233,1311,473134,0.98261704,3391607,35.614,2.68595
51,"Armenia",2,"Medium","2005-2010",2008,3,"Total","45-49",45,5,0.00436696,0.02161612,0.97838388,93923,2030,464910,0.97264411,2918473,31.073,2.68318
