"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Azerbaijan",31,95,0,0.999,0.538,0.515,0.55,0.704,0.793,0.985,0.767,1.16,1.359,1.11,1.17,0.864,1.037,1.777,2.193,2.964,1.884,2.713,5.617,9.087,12.914,14.16,15.563,19.158,25.743,33.728,37.402,34.09
"Azerbaijan",31,100,0,0,0.15,0.095,0.074,0.066,0.076,0.078,0.083,0.085,0.128,0.138,0.135,0.143,0.1,0.12,0.202,0.26,0.362,0.258,0.352,0.728,1.238,1.85,2.172,2.497,3.167,4.409,6.068,7.213
"Armenia",51,0,150,232.749,322.703,341.481,285.736,298.774,328.104,368.665,381.676,284.707,198.096,190.938,209.378,219.547,208.691,191.419,168.35,160.452,164.573,169.582,166.583,149.325,138.792,132.536,131.001,131.186,127.95,120.754,112.679,106.804
"Armenia",51,5,108,155.672,239.14,333.489,356.594,301.328,301.49,324.099,363.229,348.562,271.66,189.765,177.421,207.356,218.368,207.578,190.37,167.36,159.493,163.632,168.652,165.671,148.44,137.925,131.682,130.152,130.341,127.113,119.923,111.854
"Armenia",51,10,192,112.749,162.748,247.767,346.765,366.956,304.019,299.496,317.953,315.783,331.573,263.697,180.187,175.818,206.674,217.697,206.935,189.756,166.779,158.93,163.074,168.1,165.131,147.914,137.411,131.174,129.649,129.842,126.615,119.432
"Armenia",51,15,150,196.091,117.841,168.858,258.937,351.786,366.551,301.553,283.192,263.49,297.205,315.865,251.546,178.533,173.866,204.674,215.708,204.998,187.874,164.955,157.137,161.292,166.333,163.381,146.192,135.709,129.483,127.966,128.164,124.946
"Armenia",51,20,158,154.089,200.504,122.485,177.051,266.554,356.861,355.779,278.974,223.65,242.76,275.039,294.866,246.755,174.064,169.456,200.21,211.26,200.624,183.582,160.747,152.973,157.151,162.208,159.283,142.137,131.679,125.472,123.968,124.176
"Armenia",51,25,80,161.186,158.733,204.328,128.646,185.592,269.335,339.741,340.862,215.305,200.812,220.898,250.265,287.991,241.159,168.704,164.128,194.829,205.888,195.313,178.342,155.583,147.849,152.042,157.109,154.209,137.101,126.667,120.48,118.986
"Armenia",51,30,48,82.59,164.905,162.711,209.73,134.425,183.704,257.21,330.392,277.856,189.06,184.914,198.912,245.795,282.899,236.254,164.039,159.502,190.146,201.211,190.702,173.807,151.127,143.433,147.641,152.72,149.844,132.776,122.37,116.199
"Armenia",51,35,75,49.656,85.52,167.902,168.32,212.989,129.597,178.201,250.761,274.382,249.829,178.718,168.778,195.997,241.663,278.642,232.249,160.369,155.887,186.459,197.537,187.115,170.32,147.744,140.1,144.328,149.422,146.573,129.556,119.184
