"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"China",156,75,1402,1274.997,1268.138,1321.511,1908.808,2376.234,3130.769,3916.726,5275.344,6534.129,6886.389,8307.314,9922.877,11118.015,12208.412,16096.776,23792.562,24032.137,30612.545,38854.448,39167.075,32615.278,35201.362,47181.441,37354.768,34323.834,33157.561,34514.56,35891.141,34811.435
"China",156,80,381,422.011,298.024,395.309,619.033,931.009,1150.731,1570.735,2004.233,2836.831,3562.567,3851.859,4723.799,5810.752,6878.29,7798.693,10614.041,16175.616,16825.261,22057.797,28777.933,29754.926,25360.156,27948.189,38102.427,30600.284,28448.008,27756.069,29165.687,30610.346
"China",156,85,60,83.822,59.526,64.603,132.959,216.525,312.087,402.832,571.077,781.376,1168.169,1507.943,1678.956,2142.3,2838.736,3499.787,4125.129,5832.323,9228.382,9967.185,13558.074,18313.991,19560.342,17173.688,19393.953,26994.704,22052.927,20804.047,20584.478,21933.437
"China",156,90,10,9.727,8.083,9.671,13.826,29.899,48.644,74.486,99.342,142.224,216.294,327.867,435.298,517.703,730.755,1018.292,1314.151,1621.544,2401.341,3985.788,4517.227,6436.676,9088.953,10119.42,9197.948,10701.955,15271.609,12748.008,12280.692,12410.231
"China",156,95,1,1.145,0.666,0.907,1.235,1.834,4.134,7.198,11.596,15.167,24.89,38.007,59.275,86.345,116.292,172.679,251.402,339.511,439.525,685.456,1201.208,1437.042,2159.634,3210.753,3734.373,3526.641,4237.962,6221.714,5341.361,5295.868
"China",156,100,0,0.081,0,0.054,0.075,0.103,0.157,0.36,0.672,1.104,1.682,2.685,4.338,7.592,12.759,18.099,27.289,40.782,57.21,77.309,123.426,223.516,292.732,451.992,701.936,880.831,902.495,1082.46,1582.686,1546.186
"Taiwan, Province of China",158,0,637,900.16,987.094,1047.447,1021.973,1004.809,1034.359,1007.009,832.188,842.232,788.62,638.675,510.361,527.906,517.604,527.586,522.485,503.369,461.119,423.262,414.704,413.554,421.853,423.473,413.041,394.126,375.499,367.363,367.928,371.673
"Taiwan, Province of China",158,5,514,635.238,887.46,981.656,1051.171,1014.023,954.32,1038.463,990.457,827.564,832.42,791.537,639.187,516.695,536.462,524.444,534.462,529.399,510.325,468.116,430.29,421.748,420.608,428.91,430.539,420.117,401.218,382.603,374.477,375.047
"Taiwan, Province of China",158,10,467,522.502,630.553,894.61,990.536,1050.887,974.948,954.295,1052.144,982.917,818.324,835.936,791.889,641.037,521.195,540.023,528.042,538.081,533.046,513.992,471.811,434.009,425.478,424.345,432.651,434.288,423.874,404.983,386.382,378.262
"Taiwan, Province of China",158,15,390,467.835,514.147,630.701,906.367,987.001,1020.382,977.001,964.406,1038.557,968.997,820.817,836.66,792.375,641.157,521.359,540.228,528.317,538.39,533.392,514.382,472.255,434.498,425.989,424.871,433.187,434.835,424.44,405.572,386.988
"Taiwan, Province of China",158,20,369,380.166,456.917,486.817,629.384,894.287,957.241,1012.437,947.936,944.512,1016.445,969.153,819.819,835.407,791.295,640.457,521.082,540.026,528.23,538.354,533.425,514.497,472.474,434.808,426.341,425.253,433.59,435.265,424.908,406.083
"Taiwan, Province of China",158,25,338,355.206,371.178,435.655,482.565,616.753,845.188,938.727,996.281,919.254,921.704,1013.431,967.216,818.428,833.95,789.944,639.827,520.976,539.992,528.32,538.501,533.656,514.831,472.948,435.398,426.988,425.943,434.307,436.018,425.712
"Taiwan, Province of China",158,30,304,325.806,350.086,388.921,463.973,475.875,605.628,828.451,943.255,971.068,901.383,920.391,1018.281,968.433,819.822,834.476,791.057,641.902,523.731,542.818,531.311,541.57,536.837,518.16,476.467,439.082,430.756,429.77,438.175,439.936
"Taiwan, Province of China",158,35,256,288.957,320.616,395.858,438.317,459.665,483.655,594.199,838.669,926.479,952.73,909.832,932.486,1015.035,965.431,817.62,832.753,790.158,642.326,525.089,544.27,532.997,543.366,538.804,520.341,478.929,441.792,433.59,432.698,441.163
"Taiwan, Province of China",158,40,193,240.899,282.68,364.121,441.054,432.502,415.021,473.005,597.533,818.225,906.118,955.928,913.435,923.697,1005.61,956.88,811.72,827.499,785.978,639.926,523.99,543.288,532.346,542.868,538.55,520.39,479.393,442.61,434.592,433.835
"Taiwan, Province of China",158,45,148,185.963,233.568,300.915,397.806,430.938,416.378,401.903,467.596,576.92,796.888,898.914,942.18,899.112,910.158,991.285,944.794,803.002,819.496,779.239,635.464,521.22,540.667,530.15,540.874,536.876,519.128,478.685,442.377,434.601
"Taiwan, Province of China",158,50,104,143.633,177.394,237.408,313.289,380.936,451.872,399.474,393.428,448.17,551.189,782.738,875.605,918.104,878.159,890.408,971.607,927.789,789.907,807.11,768.326,627.345,515.197,534.807,524.818,535.791,532.198,514.971,475.229,439.515
"Taiwan, Province of China",158,55,78,99.252,133.613,177.533,237.662,290.453,398.192,426.372,378.796,372.944,413.944,530.741,759.624,847.071,890.448,853.545,867.777,949.087,908.301,774.986,792.964,755.958,618.427,508.862,528.678,519.348,530.644,527.57,511.006,472.132
"Taiwan, Province of China",158,60,52,69.248,88.428,123.924,171.755,212.167,296.257,365.789,388.337,351.655,334.956,392.559,508.784,724.835,810.903,854.862,822.847,839.617,920.828,883.57,755.95,774.88,740.142,607.034,500.789,520.884,512.429,524.177,521.797,506.09
"Taiwan, Province of China",158,65,30,39.649,57.851,74.066,103.017,142.989,202.864,261.091,320.69,347.854,308.052,308.622,363.953,473.563,677.516,761.718,807.686,781.827,801.382,881.896,848.959,728.692,748.785,716.998,589.734,487.9,508.38,501.105,513.461,511.996
"Taiwan, Province of China",158,70,17,23.097,30.369,45.926,49.128,76.175,127.672,164.506,214.065,268.76,291.8,272.086,273.345,324.567,425.711,613.658,696.096,744.333,725.67,747.98,826.951,799.545,689.186,710.698,682.859,563.682,468.01,489.002,483.354,496.508
"Taiwan, Province of China",158,75,6,12.913,15.265,21.952,31.208,30.949,64.007,88.395,116.607,160.123,204.977,237.454,222.771,228.78,274.762,364.399,531.789,610.866,660.18,649.258,674.132,750.038,729.637,632.7,655.76,633.206,525.473,438.593,460.155,456.702
"Taiwan, Province of China",158,80,3,3.8,6.807,9.264,18.279,16.243,23.791,38.582,54.016,70.79,102.95,144.694,173.477,168.081,175.782,214.849,290.195,430.875,502.593,549.958,546.802,573.273,643.419,631.195,551.795,576.065,560.277,468.444,393.853,415.751
