"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Taiwan, Province of China",158,25,338,355.206,371.178,435.655,482.565,616.753,845.188,938.727,996.281,919.254,921.704,1013.431,967.216,818.428,833.95,789.944,639.827,520.976,539.992,528.32,528.289,523.537,505.083,463.999,427.108,418.416,423.508,428.978,428.894,418.357
"Taiwan, Province of China",158,30,304,325.806,350.086,388.921,463.973,475.875,605.628,828.451,943.255,971.068,901.383,920.391,1018.281,968.433,819.822,834.476,791.057,641.902,523.731,542.818,531.311,531.39,526.748,508.44,467.541,430.812,422.204,427.341,432.857,432.826
"Taiwan, Province of China",158,35,256,288.957,320.616,395.858,438.317,459.665,483.655,594.199,838.669,926.479,952.73,909.832,932.486,1015.035,965.431,817.62,832.753,790.158,642.326,525.089,544.27,532.997,533.233,528.759,510.66,470.037,433.552,425.067,430.277,435.861
"Taiwan, Province of China",158,40,193,240.899,282.68,364.121,441.054,432.502,415.021,473.005,597.533,818.225,906.118,955.928,913.435,923.697,1005.61,956.88,811.72,827.499,785.978,639.926,523.99,543.288,532.346,532.802,528.568,510.766,470.55,434.413,426.111,431.425
"Taiwan, Province of China",158,45,148,185.963,233.568,300.915,397.806,430.938,416.378,401.903,467.596,576.92,796.888,898.914,942.18,899.112,910.158,991.285,944.794,803.002,819.496,779.239,635.464,521.22,540.667,530.15,530.897,526.977,509.58,469.907,434.237,426.175
"Taiwan, Province of China",158,50,104,143.633,177.394,237.408,313.289,380.936,451.872,399.474,393.428,448.17,551.189,782.738,875.605,918.104,878.159,890.408,971.607,927.789,789.907,807.11,768.326,627.345,515.197,534.807,524.818,525.926,522.404,505.518,466.533,431.446
"Taiwan, Province of China",158,55,78,99.252,133.613,177.533,237.662,290.453,398.192,426.372,378.796,372.944,413.944,530.741,759.624,847.071,890.448,853.545,867.777,949.087,908.301,774.986,792.964,755.958,618.427,508.862,528.678,519.348,520.918,517.905,501.67,463.537
"Taiwan, Province of China",158,60,52,69.248,88.428,123.924,171.755,212.167,296.257,365.789,388.337,351.655,334.956,392.559,508.784,724.835,810.903,854.862,822.847,839.617,920.828,883.57,755.95,774.88,740.142,607.034,500.789,520.884,512.429,514.628,512.296,496.902
"Taiwan, Province of China",158,65,30,39.649,57.851,74.066,103.017,142.989,202.864,261.091,320.69,347.854,308.052,308.622,363.953,473.563,677.516,761.718,807.686,781.827,801.382,881.896,848.959,728.692,748.785,716.998,589.734,487.9,508.38,501.105,504.149,502.715
"Taiwan, Province of China",158,70,17,23.097,30.369,45.926,49.128,76.175,127.672,164.506,214.065,268.76,291.8,272.086,273.345,324.567,425.711,613.658,696.096,744.333,725.67,747.98,826.951,799.545,689.186,710.698,682.859,563.682,468.01,489.002,483.354,487.532
"Taiwan, Province of China",158,75,6,12.913,15.265,21.952,31.208,30.949,64.007,88.395,116.607,160.123,204.977,237.454,222.771,228.78,274.762,364.399,531.789,610.866,660.18,649.258,674.132,750.038,729.637,632.7,655.76,633.206,525.473,438.593,460.155,456.702
"Taiwan, Province of China",158,80,3,3.8,6.807,9.264,18.279,16.243,23.791,38.582,54.016,70.79,102.95,144.694,173.477,168.081,175.782,214.849,290.195,430.875,502.593,549.958,546.802,573.273,643.419,631.195,551.795,576.065,560.277,468.444,393.853,415.751
