"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"China",156,65,12441,11875.612,12269.486,11973.995,14948.088,17176.004,21135.842,24814.199,26234.688,29930.802,34916.266,37636.185,39884.652,51726.771,74165.648,72180.836,88882.694,109778.915,106297.525,85739.988,89704.826,116048.462,88634.835,79072.137,74990.383,77467.767,80782.092,79186.433,73203.117,69127.88
"China",156,70,6968,7811.282,7220.566,7597.434,8917.531,11505.935,13591.228,17085.74,20397.44,21415.403,24700.818,29231.649,31723.595,33967.904,44950.406,65144.693,64051.697,79636.194,99263.597,96915.796,78789.795,83030.125,108128.114,83077.728,74489.411,70957.047,73584.883,76995.903,75717.925,70209.287
"China",156,75,3636,3439.303,3575.063,3595.492,4824.639,5859.722,7782.727,9424.565,12096.496,14550.561,15444.573,18061.257,21588.815,23959.861,26545.735,35775.912,52777.05,52727.214,66562.896,84188.174,83288.925,68548.865,73061.765,96134.124,74512.349,67325.022,64565.495,67357.066,70877.927,70074.659
"China",156,80,1235,1290.578,1012.07,1316.187,1779.307,2491.288,3102.238,4271.529,5338.14,7130.556,8696.481,9358.833,11192.206,13882.331,16173.82,18381.707,25426.758,38398.595,39201.609,50533.362,65210.337,65687.778,54992.799,59544.491,79421.179,62303.733,56896.457,55085.324,57988.881,61549.163
"China",156,85,231,333.532,237.401,264.459,478.258,665.535,936.747,1218.329,1764.165,2325.922,3230.248,4008.553,4489.933,5683.67,7573.846,9110.273,10688.861,15255.722,23722.191,24897.564,32971.713,43656.197,45036.33,38570.904,42605.348,57860.714,46131.04,42748.768,41975.211,44791.868
"China",156,90,42,44.913,40.682,43.595,62.232,116.234,164.662,243.144,340.013,515.786,732.683,1037.831,1345.552,1650.857,2303.122,3197.381,3981.299,4839.586,7163.942,11530.875,12509.265,17108.544,23383.184,24853.752,21871.966,24773.819,34429.74,28041.584,26533.032,26589.777
"China",156,95,5,5.474,3.794,4.805,6.333,9.475,18.249,27.114,43.759,63.77,107.327,151.088,224.4,341.048,474.767,688.361,989.542,1272.026,1601.532,2460.633,4105.009,4608.826,6526.688,9241.693,10137.856,9198.732,10726.53,15324.836,12832.824,12483.198
"China",156,100,0,0.47,0.337,0.341,0.523,0.713,1.087,2.089,3.279,5.626,8.946,14.901,22.962,42.009,74.623,110.374,162.252,237.075,314.833,406.742,620.728,1043.078,1274.483,1796.63,2597.787,3063.711,3019.342,3460.157,4840.507,4679.835
"Taiwan, Province of China",158,0,1257,1768.642,1941.762,2051.623,1998.968,1952.118,2006.857,1952.612,1612.458,1623.967,1526.157,1233.215,988.361,1031.258,1016.035,1022.804,1018.361,984.028,902.922,828.656,810.232,820.259,831.877,832.506,811.915,775.134,738.806,724.504,727.953,735.684
"Taiwan, Province of China",158,5,1014,1253.391,1747.936,1935.755,2061.128,1984.327,1849.258,2010.772,1922.104,1604.068,1604.836,1532.707,1234.818,1001.779,1047.283,1028.799,1035.63,1031.244,996.979,915.951,841.744,823.354,833.394,845.026,845.672,825.103,788.354,752.049,737.767,741.226
"Taiwan, Province of China",158,10,929,1029.695,1245.416,1762.073,1952.728,2061.364,1902.371,1848.548,2043.772,1911.717,1586.567,1615.608,1533.684,1240.403,1011.074,1054.641,1036.217,1043.083,1038.741,1004.513,923.536,849.375,831.005,841.057,852.701,853.364,832.809,796.078,759.796,745.526
"Taiwan, Province of China",158,15,784,933.884,1014.971,1244.147,1790.061,1947.571,2021.57,1899.785,1884.335,2026.554,1888.805,1598.638,1617.531,1536.153,1242.227,1012.626,1056.243,1037.912,1044.841,1040.551,1006.391,925.501,851.414,833.082,843.154,854.819,855.501,834.976,798.282,762.031
"Taiwan, Province of China",158,20,710,774.819,915.184,968.45,1246.239,1772.237,1915.27,2001.942,1862.926,1859.515,1997.285,1895.798,1598.124,1616.497,1535.206,1241.693,1012.692,1056.39,1038.219,1045.241,1041.049,1007.014,926.284,852.336,834.074,844.181,855.885,856.615,836.149,799.519
"Taiwan, Province of China",158,25,620,695.199,759.352,880.742,947.129,1228.898,1683.278,1878.178,1962.078,1825.936,1826.662,1996.128,1904.393,1603.299,1620.347,1537.986,1245.497,1017.231,1061.013,1043.013,1050.147,1046.073,1012.191,931.669,857.901,839.729,849.89,861.643,862.43,842.044
"Taiwan, Province of China",158,30,545,606.608,686.557,779.089,900.718,939.628,1178.364,1648.103,1862.619,1925.727,1797.511,1824.586,2026.661,1920.488,1617.154,1630.62,1549.026,1257.858,1030.535,1074.393,1056.618,1063.897,1059.976,1026.303,946.059,872.531,854.489,864.719,876.541,877.409
"Taiwan, Province of China",158,35,463,524.13,598.074,740.043,830.132,895.535,923.755,1154.895,1654.363,1834.787,1901.164,1809.93,1867.283,2036.535,1928.182,1623.573,1637.693,1557.138,1267.756,1041.686,1085.644,1068.181,1075.66,1071.964,1038.585,958.731,885.551,867.689,878.027,889.947
"Taiwan, Province of China",158,40,352,435.244,514.101,653.996,788.755,820.842,829.177,904.449,1163.641,1623.121,1806.12,1910.886,1832.358,1864.865,2031.5,1922.753,1621.699,1636.692,1557.511,1270.542,1046.226,1090.309,1073.286,1081.046,1077.668,1044.705,965.419,892.736,875.138,885.627
"Taiwan, Province of China",158,45,280,339.464,424.563,540.856,689.309,772.301,786.677,806.725,913.997,1134.335,1590.473,1800.511,1897.06,1817.8,1850.219,2014.874,1909.13,1612.693,1628.723,1551.229,1267.43,1045.44,1089.692,1073.25,1081.387,1078.442,1046.05,967.54,895.528,878.285
"Taiwan, Province of China",158,50,204,275.222,326.825,429.004,543.454,663.229,777.31,759.609,802.623,886.504,1093.756,1572.647,1771.808,1867.251,1791.321,1824.573,1989.136,1887.106,1596.301,1613.475,1538.045,1258.267,1039.249,1083.703,1068.003,1076.639,1074.257,1042.611,965.103,893.952
"Taiwan, Province of China",158,55,160,197.808,259.24,325.541,422.688,509.222,674.464,739.703,729.821,772.086,830.934,1065.771,1547.132,1734.664,1830.159,1757.738,1793.53,1957.988,1860.461,1576.606,1595.166,1522.354,1247.711,1032.49,1077.219,1062.498,1071.794,1070.164,1039.491,963.264
"Taiwan, Province of China",158,60,119,145.838,179.704,242.422,312.492,384.192,525.26,626.851,691.95,689.159,709.753,800.764,1038.337,1498.858,1682.943,1778.291,1712.9,1752.064,1916.182,1824.343,1549.578,1569.998,1500.695,1232.883,1022.692,1067.85,1054.472,1064.709,1064.113,1034.751
"Taiwan, Province of China",158,65,79,95.222,125.259,154.352,201.749,268.253,384.43,471.008,569.372,631.692,619.211,669.13,757.482,985.853,1425.862,1605.933,1703.836,1647.725,1690.942,1854.039,1769.693,1507.299,1530.23,1465.752,1207.302,1004.082,1049.865,1038.376,1049.926,1050.771
"Taiwan, Province of China",158,70,49,62.212,75.693,102.289,109.179,157.643,247.123,321.039,402.878,489.431,542.059,559.429,610.796,694.293,908.146,1319.998,1496.13,1596.902,1552.607,1600.403,1761.328,1687.277,1442.381,1468.751,1411.016,1166.061,972.904,1019.574,1010.785,1024.199
