"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Armenia",51,70,19,19.713,22.11,14.525,19.298,29.224,32.523,35.818,28.394,40.517,59.187,52.085,64.535,33.487,46.693,67.186,94.864,99.193,74.91,74.495,88.192,108.954,125.01,103.58,70.989,69.805,83.602,89.172,85.737,75.666
"Armenia",51,75,13,14.551,15.536,17.663,12.256,14.752,23.462,25.604,27.773,21.46,31.216,44.116,39.634,51.095,27.563,38.838,56.491,80.591,85.086,64.843,65.048,77.657,96.697,111.786,93.246,64.304,63.625,76.638,82.193,79.425
"Armenia",51,80,6,7.825,8.993,9.851,11.612,8.317,10.06,15.6,16.189,18.36,14.294,18.22,27.849,27.04,35.837,19.657,28.206,41.754,60.562,64.961,50.258,51.153,61.914,78.126,91.407,77.111,53.77,53.749,65.388,70.777
"Armenia",51,85,3,2.763,3.783,4.573,5.225,7.055,4.761,5.573,7.907,8.708,10.144,7.007,9.696,16.162,14.585,19.835,11.181,16.484,25.039,37.236,40.92,32.401,33.72,41.714,53.691,64.019,55.044,39.056,39.71,49.094
"Armenia",51,90,1,1.084,1.085,1.615,2.163,2.629,3.457,2.316,2.216,3.201,3.731,4.704,3.263,4.603,5.889,5.502,7.771,4.549,6.954,10.946,16.862,19.17,15.686,16.873,21.513,28.511,35.033,30.964,22.577,23.571
"Armenia",51,95,0,0.237,0.286,0.32,0.547,0.799,0.936,1.219,0.618,0.613,0.954,1.218,1.525,1.103,1.009,1.346,1.315,1.945,1.191,1.903,3.134,5.043,5.986,5.121,5.738,7.617,10.534,13.46,12.373,9.383
"Armenia",51,100,0,0,0.037,0.056,0.077,0.141,0.204,0.245,0.227,0.138,0.134,0.214,0.277,0.376,0.17,0.139,0.181,0.189,0.28,0.2,0.298,0.506,0.852,1.096,1.038,1.179,1.603,2.307,3.129,3.22
"China",156,0,36834,50895.435,47652.771,55549.082,67021.159,63014.145,50022.39,51607.046,65663,49748.982,43950.892,41262.706,42174.203,43611.397,42502.077,39112.821,36774.707,35860.124,35409.988,35020.353,34042.875,32848.677,31649.498,30684.489,29975.039,29334.257,28666.243,27864.087,26995.118,26201.964
"China",156,5,26816,34200.51,47458.998,44282.766,53576.453,65441.361,62028.523,49488.369,51124.995,65145.545,49421.49,43716.257,41099.745,42056.784,43516.623,42416.15,39038.843,36711.47,35801.381,35354.592,34967.836,33993.212,32801.754,31604.712,30641.547,29933.759,29294.274,28627.604,27826.576,26958.748
"China",156,10,25333,25984.936,33262.823,46122.032,43851.19,53133.812,65054.846,61748.525,49306.868,50973.948,64989.784,49298.089,43612.685,41022.313,41986.556,43449.225,42356.09,38988.152,36665.876,35759.026,35314.759,34930.168,33957.857,32768.269,31572.943,30611.228,29904.607,29266.278,28600.389,27800.359
"China",156,15,24439,24749.495,25453.867,32546.636,45728.971,43604.71,52925.81,64832.142,61553.845,49157.465,50844.279,64807.194,49153.038,43502.782,40920.955,41885.304,43353.854,42271.567,38909.596,36591.519,35687.635,35245.51,34862.817,33892.458,32704.762,31510.879,30550.656,29845.28,29207.776,28543.007
"China",156,20,21572,23816.667,24197.366,24800.235,32159.646,45402.509,43392.192,52685.273,64546.76,61280.649,48965.353,50583.856,64508.802,48939.05,43301.316,40720.815,41696.195,43182.743,42106.179,38751.72,36439.499,35539.268,35099.684,34719.511,33751.776,32566.55,31375.06,30416.844,29712.953,29076.966
"China",156,25,19977,20875.061,23134.144,23441.87,24430.035,31840.667,45118.666,43146.057,52395.515,64199.184,60998.532,48643.337,50249.877,64201.866,48668.649,43038.705,40478.396,41477.139,42966.61,41896.807,38551.587,36245.8,35349.545,34913.392,34536.064,33571.519,32389.431,31200.786,30245.127,29543.255
"China",156,30,19584,19190.328,20107.074,22257.431,23006.938,24133.196,31590.647,44807.54,42861.361,52063.255,63861.453,60607.184,48302.401,49963.002,63882.079,48390.743,42790.623,40260.142,41263.465,42756.546,41694.666,38359.805,36061.725,35170.789,34738.263,34364.519,33404.055,32225.899,31040.787,30088.121
"China",156,35,17817,18728.447,18361.311,19205.266,21734.9,22671.63,23899.026,31320.943,44459.908,42546.62,51737.02,63423.671,60196.142,48013.818,49684.574,63563.084,48138.643,42576.519,40061.164,41069.693,42566.571,41513.431,38191.148,35902.503,35017.416,34589.701,34220.425,33265.025,32091.466,30910.781
"China",156,40,15600,16788.828,17763.897,17398.281,18627.619,21324.024,22383.735,23633.49,31011.739,44054.09,42199.597,51291.698,62917.695,59801.217,47714.435,49388.437,63227.358,47888.882,42359.896,39863.447,40877.978,42378.89,41336.9,38030.719,35753.916,34876.656,34455.245,34091.771,33142.708,31975.547
"China",156,45,14082,14450.113,15783.941,16703.497,16713.881,18158.696,20957.131,22041.124,23312.674,30609.243,43548.492,41711.92,50737.731,62376.406,59341.101,47356.737,49042.917,62828.098,47594.163,42108.583,39637.211,40658.889,42164.665,41137.737,37853.277,35592.826,34726.387,34313.389,33957.912,33017.644
"China",156,50,11367,12981.789,13403.579,14643.237,15814.744,16118.909,17670.489,20460.356,21590.228,22850.536,30064.222,42809.588,41069.19,50094.501,61688.009,58723.321,46888.705,48591.732,62292.913,47206.018,41782.31,39345.988,40377.528,41890.63,40884.721,37631.545,35394.894,34543.772,34143.16,33798.896
"China",156,55,10567,10286.43,11670.28,12041.573,13570.93,14944.08,15438.443,17013.449,19815.007,20924.248,22203.085,29261.388,41800.113,40229.298,49199.279,60664.802,57813.863,46208.495,47933.844,61508.483,46645.304,41315.167,38932.566,39980.653,41505.237,40532.082,37326.917,35126.018,34298.544,33916.495
"China",156,60,8550,8856.437,8619.671,9819.686,10774.096,12395.936,13924.457,14497.298,16077.587,18772.96,19896.579,21187.579,28064.747,40290.751,38958.716,47755.037,59017.118,56356.898,45125.566,46890.132,60266.045,45765.676,40588.782,38295.381,39372.261,40918.672,40000.264,36872.033,34729.232,33939.551
"China",156,65,6806,6387.773,6643.442,6533.653,8305.608,9338.291,11015.452,12553.282,13140.908,14647.432,17233.645,18341.464,19662.931,26217.982,37982.728,36882.571,45403.274,56328.291,53980.044,43360.04,45188.898,58238.325,44334.675,39411.158,37263.851,38388.661,39973.041,39144.989,36143.131,34094.385
"China",156,70,4041,4534.115,4178.466,4399.866,5099.386,6620.421,7609.296,9205.673,10587.782,11158.917,12616.629,14900.081,15991.539,17359.8,23524.327,34344.703,33607.343,41662.612,52025.065,50149.945,40500.173,42416.516,54916.648,41983.388,37465.984,35553.23,36753.346,38392.808,37710.483,34914.285
"China",156,75,2234,2164.306,2306.925,2273.981,2915.831,3483.488,4651.958,5507.839,6821.152,8016.432,8558.184,9753.943,11665.938,12841.846,14337.323,19679.136,29105.677,28817.619,36120.461,45559.437,44324.324,36097.795,38103.787,49698.065,38249.897,34349.36,32791.715,34087.696,35795.615,35329.21
"China",156,80,854,868.567,714.046,920.878,1160.274,1560.279,1951.507,2700.794,3333.907,4293.725,5133.914,5506.974,6468.407,8071.579,9295.53,10583.014,14812.717,22305.381,22462.153,28598.15,36599.592,36086.683,29760.336,31789.555,41920.743,32598.327,29565.93,28487.721,29875.505,31628.7
"China",156,85,171,249.71,177.875,199.856,345.299,449.01,624.66,815.497,1193.088,1544.546,2062.079,2500.61,2810.977,3541.37,4735.11,5610.486,6563.732,9423.399,14540.825,14981.213,19488.991,25448.608,25577.118,21483.694,23345.505,31292.523,24723.061,22761.975,22249.92,23649.839
"China",156,90,32,35.186,32.599,33.924,48.406,86.335,116.018,168.658,240.671,373.562,516.389,709.964,910.254,1133.154,1572.367,2179.089,2667.148,3218.042,4762.601,7565.394,8015.076,10707.642,14347.036,14786.651,12720.334,14145.869,19399.421,15666.397,14734.768,14697.543
"China",156,95,4,4.329,3.128,3.898,5.098,7.641,14.115,19.916,32.163,48.603,82.437,113.081,165.125,254.703,358.475,515.682,738.14,932.515,1162.007,1775.177,2909.921,3179.113,4379.057,6049.594,6422.79,5689.85,6517.874,9201.424,7647.673,7395.37
